"ADream_1831" "ArthurMervyn_1793" "Assignation_1834" "BlithedaleRomance" "ChroniclesOftheCanongate2" "Destiny2" "HarryandLucy1" "HistOfNY" "Klosterheim_2" "LastDayOfPompeii3" "LastMohicans_4" "MinorMorals1" "PericlesAndAspesia2" "PiazzaTales" "QuakerCity" "RealLifeInLondon_1" "RecollectionsofSouthernMatron_2" "Rookwood1" "SheppardLee2" "Spaewife3" "StLeon_1" "TheDoctor2"
"veins" 0 0.00201274740020127 0 0.00131132063100749 0.00728066982162359 0.00185832156396343 0 0.00274092752987611 0 0.00498579049708331 0.00272027420363973 0 0.00251167930878585 0.00125572926477052 0.0146398218564835 0 0 0.010250102501025 0.00146500827729677 0 0.00260321757692508 0.00235388272956241
"win" 0 0.00201274740020127 0 0 0.00485377988108239 0.00371664312792686 0 0 0 0.00498579049708331 0 0 0.0100467172351434 0 0.00654939398842684 0.00166372741490034 0 0.003416700833675 0.0043950248318903 0.00818710258439538 0.00130160878846254 0
"adapted" 0 0.00939282120093928 0 0.00524528252402995 0 0 0 0.00182728501991741 0 0 0 0 0.00251167930878585 0.00376718779431155 0.000770516939814922 0.000831863707450171 0 0.003416700833675 0 0 0.00130160878846254 0.00706164818868724
"adolph" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"bells" 0 0 0 0.00393396189302246 0.00970755976216479 0 0.00611097531165974 0.00548185505975222 0 0 0.00272027420363973 0 0 0.00753437558862309 0.000770516939814922 0.00166372741490034 0 0 0 0 0 0.0188310618364993
"bestow" 0 0.00670915800067092 0 0.00262264126201498 0.0024268899405412 0.00185832156396343 0 0.00365457003983481 0 0.00498579049708331 0.0108810968145589 0 0.0125583965439293 0 0.00154103387962984 0.00166372741490034 0 0.00683340166735001 0.00293001655459353 0 0.00780965273077524 0.00235388272956241
"bewildered" 0 0.00670915800067092 0.0451467268623025 0.00393396189302246 0.0024268899405412 0.00929160781981714 0 0.00274092752987611 0 0.00498579049708331 0.00816082261091918 0 0 0 0.0019262923495373 0.0058230459521512 0 0.003416700833675 0.00146500827729677 0.00272903419479846 0.00260321757692508 0
"bows" 0 0 0 0.00131132063100749 0 0.00185832156396343 0 0.000913642509958703 0 0 0 0 0 0.00502291705908206 0.000385258469907461 0 0 0 0 0 0 0
"crimson" 0 0.000670915800067092 0.0225733634311512 0.00524528252402995 0.00485377988108239 0.00185832156396343 0.00203699177055325 0.000913642509958703 0 0.00498579049708331 0 0 0 0.00125572926477052 0.0130987879768537 0.00249559112235051 0 0.003416700833675 0 0 0.00260321757692508 0
"cursed" 0 0.000670915800067092 0 0.00131132063100749 0 0 0 0 0 0.00498579049708331 0 0 0.00251167930878585 0.00125572926477052 0.00616413551851937 0.00332745482980069 0 0 0.00586003310918707 0 0 0
"delightful" 0 0.00201274740020127 0 0.0104905650480599 0 0.00371664312792686 0.0101849588527662 0.00365457003983481 0.0114090131203651 0.00249289524854166 0 0.0143719459614832 0.00502335861757171 0 0.00809042786805668 0.00748677336705154 0 0.003416700833675 0.00293001655459353 0 0.00911126151923778 0.00235388272956241
"draught" 0 0.000670915800067092 0 0.00131132063100749 0.0024268899405412 0.00371664312792686 0 0.000913642509958703 0 0.00747868574562497 0.00272027420363973 0 0 0 0.000385258469907461 0 0.00806516654568917 0 0.00293001655459353 0 0.00260321757692508 0.00470776545912483
"dusky" 0 0 0 0.00786792378604493 0.0024268899405412 0 0 0.00274092752987611 0 0.00249289524854166 0.00544054840727945 0 0 0.00627864632385258 0.00462310163888953 0 0 0 0 0 0 0
"generation" 0 0.000670915800067092 0 0 0.0024268899405412 0 0.00203699177055325 0.00456821254979352 0 0 0.00272027420363973 0.00862316757688991 0.00502335861757171 0 0.00115577540972238 0 0 0.00683340166735001 0 0 0 0.0188310618364993
"glided" 0 0.00268366320026837 0 0.00262264126201498 0 0 0 0.000913642509958703 0 0.00747868574562497 0.00544054840727945 0.00574877838459327 0 0.00125572926477052 0.0127135295069462 0 0 0 0 0 0 0
"haughty" 0 0.00134183160013418 0 0.00393396189302246 0.0194151195243296 0.00557496469189028 0 0.00182728501991741 0.0114090131203651 0.0149573714912499 0.0136013710181986 0 0.00251167930878585 0.00125572926477052 0.00154103387962984 0.000831863707450171 0 0 0 0.00272903419479846 0.00130160878846254 0.00235388272956241
"inclination" 0 0.00603824220060382 0 0.00262264126201498 0.0024268899405412 0.00371664312792686 0.00203699177055325 0.00365457003983481 0 0 0.00272027420363973 0 0 0 0.000770516939814922 0.00915050078195189 0 0.003416700833675 0 0.00272903419479846 0.00260321757692508 0.00235388272956241
"inquiries" 0 0.0241529688024153 0 0.00393396189302246 0.00485377988108239 0 0 0.000913642509958703 0 0 0.00544054840727945 0.00287438919229664 0.00502335861757171 0 0 0.00166372741490034 0 0 0.00293001655459353 0 0 0
"meat" 0 0 0 0.00131132063100749 0 0.00371664312792686 0 0.00182728501991741 0 0 0 0 0 0 0.000385258469907461 0.00332745482980069 0 0.003416700833675 0.00146500827729677 0.00272903419479846 0 0
"nonsense" 0 0.000670915800067092 0.0225733634311512 0.00786792378604493 0 0.0167248940756709 0.024443901246639 0.000913642509958703 0 0 0 0 0.00502335861757171 0 0.00423784316898207 0.00415931853725086 0 0 0.00146500827729677 0 0 0
"outer" 0 0.00201274740020127 0 0.00524528252402995 0.00485377988108239 0.00185832156396343 0.0142589423938727 0 0 0 0.00544054840727945 0 0 0.00502291705908206 0 0.00166372741490034 0 0.003416700833675 0.00146500827729677 0.00272903419479846 0 0.00235388272956241
"profit" 0 0.00738007380073801 0 0.00393396189302246 0.00485377988108239 0 0 0.00274092752987611 0 0.00249289524854166 0.00272027420363973 0 0.00251167930878585 0 0.000385258469907461 0.00665490965960137 0 0 0.00293001655459353 0.00272903419479846 0 0.0117694136478121
"provost" 0 0 0 0 0.0509646887513651 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"renewed" 0 0.00402549480040255 0 0.00524528252402995 0.00485377988108239 0.00557496469189028 0.00203699177055325 0 0.0114090131203651 0 0.00544054840727945 0.00287438919229664 0 0 0.000385258469907461 0.00249559112235051 0.0161303330913783 0.003416700833675 0.0043950248318903 0.00545806838959692 0.00520643515385016 0
"roll" 0 0.00134183160013418 0 0 0.0024268899405412 0 0.0183329259349792 0.00456821254979352 0 0.00498579049708331 0 0 0.00251167930878585 0.00376718779431155 0.00423784316898207 0.00332745482980069 0.00806516654568917 0 0.00586003310918707 0 0.00390482636538762 0.00235388272956241
"ruined" 0 0 0 0.00524528252402995 0 0.00185832156396343 0 0.00274092752987611 0.0114090131203651 0.00498579049708331 0 0.00287438919229664 0.00502335861757171 0.00251145852954103 0.0069346524583343 0 0 0 0.0161150910502644 0.00272903419479846 0.00260321757692508 0.00235388272956241
"sadly" 0 0 0 0.00655660315503744 0 0.00371664312792686 0.00203699177055325 0.000913642509958703 0 0.00747868574562497 0 0 0.00251167930878585 0.0100458341181641 0.00423784316898207 0.000831863707450171 0 0 0 0 0.00260321757692508 0.00235388272956241
"self" 0 0 0 0.0170471682030973 0.00970755976216479 0.00557496469189028 0 0 0 0.00498579049708331 0 0.00574877838459327 0 0.00125572926477052 0.00963146174768652 0.000831863707450171 0 0.003416700833675 0.00293001655459353 0.00272903419479846 0.00260321757692508 0.00235388272956241
"standard" 0 0.00268366320026837 0 0 0.0024268899405412 0 0 0.00913642509958703 0 0 0 0.00862316757688991 0 0.00125572926477052 0 0.00166372741490034 0 0 0 0 0.00780965273077524 0.00235388272956241
"agree" 0 0.000670915800067092 0 0 0.00728066982162359 0.00557496469189028 0.00203699177055325 0 0 0 0 0.00287438919229664 0 0 0.0019262923495373 0.00249559112235051 0 0.00683340166735001 0.00586003310918707 0 0 0.00235388272956241
"animated" 0.0829875518672199 0.000670915800067092 0 0 0.0024268899405412 0 0 0.00365457003983481 0 0.00498579049708331 0.00272027420363973 0 0.0125583965439293 0.00376718779431155 0.00346732622916715 0.0108142281968522 0 0.003416700833675 0.0043950248318903 0.00545806838959692 0.0104128703077003 0
"apparition" 0 0.00335457900033546 0 0.00393396189302246 0.00485377988108239 0 0 0.000913642509958703 0.0114090131203651 0.00747868574562497 0 0 0.00251167930878585 0.00251145852954103 0.000385258469907461 0 0 0 0.00146500827729677 0 0 0.00235388272956241
"big" 0 0.00134183160013418 0 0.00786792378604493 0 0.00185832156396343 0 0.00456821254979352 0 0 0.00816082261091918 0 0 0.00376718779431155 0.0142545633865761 0.0058230459521512 0 0.003416700833675 0.00586003310918707 0 0.00390482636538762 0.00235388272956241
"certainty" 0 0.00469641060046964 0 0.00131132063100749 0.00728066982162359 0.00371664312792686 0.00203699177055325 0.00182728501991741 0.0228180262407302 0.00249289524854166 0 0 0.00502335861757171 0.00251145852954103 0.000770516939814922 0.00332745482980069 0 0.003416700833675 0.00146500827729677 0 0.0065080439423127 0.00235388272956241
"contented" 0 0.00335457900033546 0 0.00131132063100749 0.00728066982162359 0.00929160781981714 0.00203699177055325 0.00274092752987611 0 0 0 0 0.0125583965439293 0 0 0.000831863707450171 0 0 0.0087900496637806 0 0.0130160878846254 0.0164771791069369
"exclamation" 0 0.00402549480040255 0 0.00131132063100749 0 0.00743328625585371 0.00203699177055325 0 0.0114090131203651 0 0.0163216452218384 0 0 0.00125572926477052 0.00308206775925969 0.00332745482980069 0 0.003416700833675 0.00146500827729677 0 0 0
"faculties" 0 0.00201274740020127 0 0.00131132063100749 0 0 0.00407398354110649 0.000913642509958703 0 0 0.00816082261091918 0.00574877838459327 0 0.00251145852954103 0.000770516939814922 0.00249559112235051 0 0.010250102501025 0.00293001655459353 0.00818710258439538 0.00520643515385016 0.00470776545912483
"females" 0 0.00603824220060382 0 0 0.0024268899405412 0 0 0.00274092752987611 0.0114090131203651 0.00249289524854166 0.0108810968145589 0 0 0 0.000385258469907461 0.0058230459521512 0.00806516654568917 0 0.00146500827729677 0 0 0
"fidelity" 0 0.00469641060046964 0 0.00131132063100749 0.0024268899405412 0.00185832156396343 0 0.00182728501991741 0.0114090131203651 0.00249289524854166 0 0.00287438919229664 0.00251167930878585 0.00753437558862309 0 0.00249559112235051 0 0.003416700833675 0.00146500827729677 0.00272903419479846 0.00780965273077524 0.00235388272956241
"floating" 0 0.00134183160013418 0 0.00393396189302246 0 0 0.00407398354110649 0.00274092752987611 0 0.00249289524854166 0.00272027420363973 0 0 0.00376718779431155 0.00654939398842684 0 0.0161303330913783 0.00683340166735001 0.00293001655459353 0 0.00260321757692508 0
"helpless" 0 0.00872190540087219 0 0.00131132063100749 0.00728066982162359 0.00371664312792686 0 0.000913642509958703 0 0.00249289524854166 0 0.00287438919229664 0 0.00251145852954103 0.00308206775925969 0.000831863707450171 0.00806516654568917 0 0.00146500827729677 0 0.00520643515385016 0
"hesitate" 0 0.00670915800067092 0 0.00393396189302246 0.0024268899405412 0 0 0.00182728501991741 0 0.00249289524854166 0 0.00287438919229664 0.00502335861757171 0 0.000385258469907461 0.00332745482980069 0.00806516654568917 0.003416700833675 0 0.00272903419479846 0 0
"improvement" 0 0.00603824220060382 0 0.00262264126201498 0.0024268899405412 0.00185832156396343 0.00611097531165974 0.0100500676095457 0 0 0 0.00862316757688991 0.00753503792635756 0 0.000385258469907461 0.00332745482980069 0 0.003416700833675 0 0 0.0117144790961629 0.0164771791069369
"inquiry" 0 0.00536732640053673 0 0.00131132063100749 0.012134449702706 0 0 0.00274092752987611 0 0 0 0.00862316757688991 0.00251167930878585 0 0.000385258469907461 0.00748677336705154 0.00806516654568917 0 0.00146500827729677 0.00272903419479846 0 0
"marvellous" 0 0.00134183160013418 0 0.00262264126201498 0 0 0 0 0 0 0 0.00287438919229664 0 0 0 0 0 0.010250102501025 0.00732504138648383 0.00545806838959692 0 0
"montezuma" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00154103387962984 0 0 0 0 0 0 0
"obedience" 0 0 0 0 0.00728066982162359 0.00371664312792686 0 0.00182728501991741 0.0114090131203651 0 0.00544054840727945 0.00287438919229664 0.00502335861757171 0.00376718779431155 0.00115577540972238 0.00166372741490034 0 0.003416700833675 0 0 0.00130160878846254 0.00470776545912483
"ours" 0 0.000670915800067092 0 0.00262264126201498 0.0024268899405412 0.00371664312792686 0.00407398354110649 0.000913642509958703 0 0.00747868574562497 0 0.00574877838459327 0.0226051137790727 0 0.000770516939814922 0 0.00806516654568917 0 0 0 0.00780965273077524 0.00235388272956241
"pe" 0 0 0 0 0 0 0 0 0 0.00249289524854166 0 0 0 0 0.000770516939814922 0.000831863707450171 0 0 0.0043950248318903 0.0654968206751631 0 0
"reception" 0 0.00335457900033546 0 0.00262264126201498 0.0024268899405412 0.013008250947744 0 0.000913642509958703 0.0114090131203651 0 0.00544054840727945 0.00287438919229664 0 0.00125572926477052 0 0.00332745482980069 0.00806516654568917 0.00683340166735001 0.00146500827729677 0.00545806838959692 0.00260321757692508 0.00470776545912483
"robe" 0.0829875518672199 0 0 0.00393396189302246 0.0024268899405412 0.00185832156396343 0 0.00365457003983481 0 0.00747868574562497 0.0163216452218384 0 0.00251167930878585 0 0.0104019786875014 0.00166372741490034 0 0 0.00586003310918707 0.00545806838959692 0.00390482636538762 0
"rules" 0 0.00201274740020127 0 0.00393396189302246 0.012134449702706 0 0 0.00365457003983481 0 0 0 0.00287438919229664 0.00251167930878585 0 0.000770516939814922 0.00249559112235051 0 0 0 0 0.00390482636538762 0.00235388272956241
"shows" 0 0.00134183160013418 0 0 0.0024268899405412 0 0.00203699177055325 0.00365457003983481 0 0.00498579049708331 0 0.00574877838459327 0.0100467172351434 0.00627864632385258 0 0.00166372741490034 0 0.003416700833675 0 0.00272903419479846 0.00130160878846254 0
"stake" 0 0 0 0.00131132063100749 0.0024268899405412 0 0.00203699177055325 0.00182728501991741 0 0 0.00816082261091918 0 0 0.00502291705908206 0.000385258469907461 0.00166372741490034 0 0.003416700833675 0 0 0.00260321757692508 0
"suited" 0 0.00335457900033546 0 0.00262264126201498 0 0.00185832156396343 0.00203699177055325 0.00182728501991741 0 0.00498579049708331 0.0136013710181986 0.00574877838459327 0.00502335861757171 0 0 0.00499118224470103 0.0161303330913783 0.003416700833675 0.00146500827729677 0.00272903419479846 0 0
"threatened" 0 0.00402549480040255 0 0 0.0024268899405412 0 0 0.00548185505975222 0 0.00498579049708331 0.00272027420363973 0 0.0100467172351434 0.00251145852954103 0.00269680928935223 0.00166372741490034 0.00806516654568917 0.003416700833675 0.00732504138648383 0 0.0065080439423127 0.00235388272956241
"accounts" 0 0.00268366320026837 0 0.00131132063100749 0.0024268899405412 0.00185832156396343 0 0.0127909951394218 0 0 0 0.00862316757688991 0.00251167930878585 0.00251145852954103 0.0019262923495373 0.0058230459521512 0 0 0.0043950248318903 0 0.00130160878846254 0.00235388272956241
"artist" 0 0 0 0.00131132063100749 0 0.00185832156396343 0 0 0 0 0 0 0 0.00251145852954103 0.0019262923495373 0.00332745482980069 0 0 0 0 0 0.0141232963773745
"ascertain" 0 0.0181147266018115 0 0.00393396189302246 0.0024268899405412 0.00185832156396343 0.00203699177055325 0.00182728501991741 0 0.00249289524854166 0.00544054840727945 0.00287438919229664 0.00251167930878585 0.00125572926477052 0.000770516939814922 0.00665490965960137 0.00806516654568917 0.003416700833675 0 0 0.00260321757692508 0
"bears" 0 0 0 0 0.0024268899405412 0 0 0.00274092752987611 0 0 0 0.00574877838459327 0.00502335861757171 0 0.00115577540972238 0.00249559112235051 0 0.003416700833675 0 0.00545806838959692 0 0.00706164818868724
"beasts" 0 0.000670915800067092 0 0 0.00485377988108239 0 0 0.00639549756971092 0 0.0274218477339582 0.0136013710181986 0.00287438919229664 0.00502335861757171 0.00125572926477052 0.000770516939814922 0 0 0 0.00146500827729677 0.00272903419479846 0.00130160878846254 0
"breathing" 0 0.00335457900033546 0.0225733634311512 0.00262264126201498 0 0.00185832156396343 0 0.00182728501991741 0 0.00249289524854166 0.0190419194254781 0 0.00251167930878585 0 0.00924620327777906 0 0 0.017083504168375 0.00146500827729677 0.0109161367791938 0 0.00470776545912483
"career" 0 0.00738007380073801 0 0.00131132063100749 0.0024268899405412 0 0 0.00730914007966963 0 0.00498579049708331 0 0 0 0 0.00577887704861191 0.00499118224470103 0.00806516654568917 0.00683340166735001 0.0087900496637806 0 0.0195241318269381 0
"communicate" 0 0.014760147601476 0 0.00131132063100749 0.0024268899405412 0.00185832156396343 0 0.000913642509958703 0 0.00249289524854166 0.00816082261091918 0.0143719459614832 0.00251167930878585 0.00125572926477052 0 0.00166372741490034 0 0.003416700833675 0.00146500827729677 0 0.0195241318269381 0
"continual" 0 0 0.0225733634311512 0.00393396189302246 0 0 0 0.00639549756971092 0.0114090131203651 0 0 0 0 0.0100458341181641 0.000385258469907461 0.00499118224470103 0 0.003416700833675 0 0 0.00260321757692508 0.00470776545912483
"descend" 0 0.00268366320026837 0 0.00262264126201498 0.00728066982162359 0.00185832156396343 0 0.00182728501991741 0.0114090131203651 0.00997158099416662 0 0.00862316757688991 0.0100467172351434 0.00251145852954103 0.00308206775925969 0.00415931853725086 0.00806516654568917 0 0.00146500827729677 0 0.00260321757692508 0
"farm" 0 0.0080509896008051 0 0.0144245269410824 0 0.00371664312792686 0.00203699177055325 0.00456821254979352 0 0 0 0 0 0 0.000385258469907461 0.00249559112235051 0 0 0.0146500827729677 0 0.00130160878846254 0
"granted" 0 0.000670915800067092 0 0 0.00970755976216479 0 0 0.00730914007966963 0.0114090131203651 0.00498579049708331 0 0.00574877838459327 0.0125583965439293 0 0.000385258469907461 0.000831863707450171 0 0 0.00732504138648383 0 0.00260321757692508 0.00470776545912483
"immortal" 0.0829875518672199 0.000670915800067092 0 0.00131132063100749 0.00485377988108239 0 0 0.0164455651792567 0 0.00249289524854166 0 0 0.00753503792635756 0 0.0019262923495373 0.000831863707450171 0 0 0.00146500827729677 0 0.0117144790961629 0.0117694136478121
"ingenuity" 0 0.00402549480040255 0 0.00131132063100749 0 0 0.00203699177055325 0.00456821254979352 0 0.00249289524854166 0.00544054840727945 0 0.00251167930878585 0 0.000385258469907461 0.0058230459521512 0 0 0.00146500827729677 0 0.00130160878846254 0.00235388272956241
"literary" 0 0.000670915800067092 0 0.00524528252402995 0 0 0.00611097531165974 0 0 0 0 0 0.00753503792635756 0 0.00231155081944477 0.00415931853725086 0 0 0 0 0.00260321757692508 0
"lords" 0 0 0 0 0.0194151195243296 0.00185832156396343 0 0.0109637101195044 0 0 0.00272027420363973 0 0.00502335861757171 0.00251145852954103 0.00231155081944477 0.00499118224470103 0 0 0 0.0191032393635892 0 0
"merits" 0 0.00335457900033546 0 0 0 0.00185832156396343 0.00203699177055325 0.00456821254979352 0 0.00249289524854166 0.00272027420363973 0.0114975567691865 0.00753503792635756 0 0.000770516939814922 0.000831863707450171 0 0.003416700833675 0.00293001655459353 0 0.00911126151923778 0.00470776545912483
