"ADream_1831" "BelOfPrairieEden" "ConfidenceMan" "Destiny1" "HarryandLucy3" "HistOfNY" "Klosterheim" "LastDayOfPompeii3" "Metzengerstein_1832" "MinorMorals3" "PericlesAndAspesia1" "RealLifeInLondon_2" "RecollectionsofSouthernMatron_1" "Rookwood2" "ScarletLetter" "SheppardLee2" "Spaewife1" "StLeon_1" "TheBravo2" "TheDoctor1" "Wieland" "Woodstock"
"shaking" 0 0 0.00855230805413611 0.00213734584393101 0 0.00365457003983481 0 0.00249289524854166 0 0.00384437951714593 0.00495135295719555 0.00249459504407118 0.00806581706726891 0.0180884161782794 0.00361171640802764 0.0102550579410774 0 0.00260321757692508 0 0 0.00121416689938199 0.00525963828716122
"splendid" 0 0.0161569532602424 0 0.00427469168786201 0 0.00548185505975222 0.00570515746234596 0.00249289524854166 0 0.00384437951714593 0 0.0191252286712124 0 0 0.00120390546934255 0 0 0.00520643515385016 0.00149505883056498 0.00219949411635324 0 0.00300550759266356
"talked" 0 0.00461627236006924 0.0074832695473691 0.00854938337572403 0.00335514175473914 0.00456821254979352 0 0.00498579049708331 0 0.0153775180685837 0.00495135295719555 0 0.00806581706726891 0 0.00842733828539783 0.00293001655459353 0 0.0130160878846254 0 0 0.00607083449690995 0.00450826138899533
"teach" 0 0 0.00427615402706806 0.00427469168786201 0 0.00274092752987611 0.00570515746234596 0 0 0.0153775180685837 0.00247567647859778 0.00083153168135706 0 0 0.00963124375474038 0.00293001655459353 0 0.00390482636538762 0.00598023532225993 0.00659848234905972 0.00242833379876398 0.00450826138899533
"traveller" 0 0 0 0 0 0 0 0.00997158099416662 0 0.0384437951714593 0.00495135295719555 0 0.00806581706726891 0.00361768323565589 0 0 0.00541447831501435 0.00130160878846254 0 0.00219949411635324 0.00121416689938199 0.000751376898165889
"trying" 0 0 0.0149665390947382 0.012824075063586 0.0268411340379131 0 0 0.00249289524854166 0 0 0.00495135295719555 0.00166306336271412 0.00806581706726891 0 0.00120390546934255 0.00293001655459353 0 0.00390482636538762 0.00299011766112997 0 0 0.00150275379633178
"unconscious" 0 0.0115406809001731 0.00106903850676701 0.00427469168786201 0 0 0.00570515746234596 0.0174502667397916 0.0317762948840165 0 0.00247567647859778 0.00166306336271412 0 0.00723536647131177 0.00120390546934255 0.00293001655459353 0.00541447831501435 0.0065080439423127 0.00448517649169495 0 0.00607083449690995 0.000751376898165889
"virtues" 0 0 0.00641423104060208 0.00213734584393101 0 0.00639549756971092 0 0 0 0.00384437951714593 0.00990270591439111 0.00332612672542824 0 0.00361768323565589 0.00240781093868509 0.00586003310918707 0.016243434945043 0.0117144790961629 0.00299011766112997 0.0175959529308259 0.00242833379876398 0.00450826138899533
"acted" 0 0 0.00427615402706806 0.00427469168786201 0.00335514175473914 0.00548185505975222 0.0228206298493838 0 0 0.00384437951714593 0.00247567647859778 0.00748378513221354 0 0 0.00120390546934255 0.00146500827729677 0.00541447831501435 0.0065080439423127 0.00747529415282491 0.00219949411635324 0.00971333519505591 0.00601101518532711
"assembled" 0 0 0.00106903850676701 0.00427469168786201 0 0.00548185505975222 0 0.00249289524854166 0 0.00768875903429187 0 0.00332612672542824 0 0.0180884161782794 0.00240781093868509 0.00146500827729677 0.0270723915750717 0.00520643515385016 0.0089703529833899 0.00219949411635324 0.00242833379876398 0.00375688449082945
"bless" 0 0.00692440854010387 0.0160355776015052 0 0 0.000913642509958703 0 0.00498579049708331 0 0.00768875903429187 0 0.00748378513221354 0.0161316341345378 0.00361768323565589 0 0.00732504138648383 0.00541447831501435 0 0.0149505883056498 0.00659848234905972 0 0.00601101518532711
"conceive" 0 0 0.00320711552030104 0.00641203753179302 0.00335514175473914 0.00182728501991741 0 0 0 0 0.00495135295719555 0.00665225345085648 0 0.0144707329426235 0.00722343281605528 0.00293001655459353 0 0.00911126151923778 0.00149505883056498 0.00439898823270648 0.00364250069814597 0.00300550759266356
"decided" 0 0.00230813618003462 0.00213807701353403 0.00854938337572403 0.0100654252642174 0.00456821254979352 0.00570515746234596 0.00498579049708331 0.0317762948840165 0 0.00495135295719555 0.00332612672542824 0.00806581706726891 0.00361768323565589 0.00361171640802764 0.00293001655459353 0.00541447831501435 0.00390482636538762 0.00747529415282491 0.00219949411635324 0.00242833379876398 0.00601101518532711
"fain" 0 0 0.00855230805413611 0 0 0.0109637101195044 0 0 0 0.0115331385514378 0 0.00249459504407118 0 0.0108530497069677 0.00601952734671274 0.00146500827729677 0.0108289566300287 0.00130160878846254 0.00299011766112997 0 0.00121416689938199 0.00375688449082945
"handkerchief" 0 0 0.00213807701353403 0.00213734584393101 0.00335514175473914 0.00182728501991741 0 0 0 0 0 0.00166306336271412 0.00806581706726891 0 0 0 0 0.00130160878846254 0 0 0 0.00300550759266356
"heavens" 0.16597510373444 0.00461627236006924 0.00106903850676701 0.00641203753179302 0 0.0100500676095457 0.0114103149246919 0.0124644762427083 0 0.00384437951714593 0.00247567647859778 0 0 0.0180884161782794 0.00120390546934255 0.00146500827729677 0.016243434945043 0 0.00149505883056498 0 0.00242833379876398 0.00300550759266356
"ii" 0 0.00230813618003462 0 0.00213734584393101 0 0 0.0114103149246919 0.00249289524854166 0 0.00384437951714593 0 0 0 0.0361768323565589 0.00120390546934255 0.00732504138648383 0 0.00390482636538762 0.0299011766112997 0.0175959529308259 0.00242833379876398 0
"jist" 0 0.00230813618003462 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00586003310918707 0 0 0 0 0 0
"listening" 0 0 0.00213807701353403 0.00213734584393101 0 0.00456821254979352 0.00570515746234596 0.00249289524854166 0 0.0115331385514378 0.00495135295719555 0.00249459504407118 0 0.00361768323565589 0.00601952734671274 0.00146500827729677 0 0.00520643515385016 0.00747529415282491 0.00659848234905972 0.0109275020944379 0.00375688449082945
"locks" 0.0829875518672199 0 0.00106903850676701 0.00213734584393101 0.00335514175473914 0.00274092752987611 0.00570515746234596 0.00747868574562497 0 0 0 0.00083153168135706 0 0.00723536647131177 0.00240781093868509 0 0.00541447831501435 0.00130160878846254 0.00149505883056498 0.00219949411635324 0.00485666759752796 0.00150275379633178
"precisely" 0 0 0.00106903850676701 0.00641203753179302 0 0.00182728501991741 0.00570515746234596 0.00249289524854166 0.0317762948840165 0 0.00247567647859778 0.00166306336271412 0 0 0.0120390546934255 0 0 0.00260321757692508 0 0 0 0.00150275379633178
"prevented" 0 0 0.00320711552030104 0 0 0.000913642509958703 0 0.0124644762427083 0.0317762948840165 0.00768875903429187 0.00247567647859778 0.00498919008814236 0.0161316341345378 0.00361768323565589 0 0.0102550579410774 0.00541447831501435 0.00780965273077524 0.0089703529833899 0.00439898823270648 0.00364250069814597 0.00826514587982478
"privilege" 0 0 0.00213807701353403 0 0 0.00639549756971092 0.0171154723870379 0 0 0.00768875903429187 0.00742702943579333 0.00498919008814236 0 0 0.00240781093868509 0.00293001655459353 0.00541447831501435 0 0.00149505883056498 0 0.00121416689938199 0
"purple" 0.0829875518672199 0.0300057703404501 0.00213807701353403 0.00213734584393101 0 0.00182728501991741 0.00570515746234596 0.00498579049708331 0 0 0 0.00083153168135706 0 0.0144707329426235 0.00240781093868509 0 0.00541447831501435 0.00130160878846254 0.00149505883056498 0.00219949411635324 0 0.000751376898165889
"sank" 0 0.0253894979803808 0 0 0.00335514175473914 0.00456821254979352 0.00570515746234596 0.00747868574562497 0 0 0.00247567647859778 0 0.0161316341345378 0 0.00601952734671274 0.00146500827729677 0.00541447831501435 0 0.00299011766112997 0 0 0.000751376898165889
"silk" 0 0.00692440854010387 0.00213807701353403 0.00213734584393101 0.00335514175473914 0 0 0 0 0 0 0.00582072176949942 0 0 0.00240781093868509 0.00146500827729677 0.00541447831501435 0 0 0 0 0.00225413069449767
"social" 0 0 0.0149665390947382 0.00641203753179302 0 0.00365457003983481 0 0.00498579049708331 0.0317762948840165 0 0 0.00332612672542824 0.0241974512018067 0 0.0120390546934255 0 0 0.00390482636538762 0.00598023532225993 0 0.00971333519505591 0
"summit" 0 0.0161569532602424 0 0.00427469168786201 0.00671028350947828 0.00182728501991741 0.00570515746234596 0.0174502667397916 0 0 0.00495135295719555 0.00166306336271412 0 0.00723536647131177 0 0 0.00541447831501435 0 0.00149505883056498 0 0.00364250069814597 0.00225413069449767
"treasure" 0 0 0.00106903850676701 0.00641203753179302 0.00335514175473914 0.00365457003983481 0 0.00249289524854166 0 0.0115331385514378 0.00495135295719555 0.00166306336271412 0.00806581706726891 0 0.00722343281605528 0.00146500827729677 0 0.00390482636538762 0 0.00219949411635324 0.00121416689938199 0
"urged" 0 0.00692440854010387 0.00427615402706806 0.00427469168786201 0 0.00182728501991741 0.00570515746234596 0 0 0.00768875903429187 0.00247567647859778 0.00332612672542824 0.00806581706726891 0.00361768323565589 0.00240781093868509 0.0043950248318903 0.00541447831501435 0.0065080439423127 0.00598023532225993 0 0.0121416689938199 0.00450826138899533
"zetland" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"claims" 0 0 0.00534519253383507 0.00427469168786201 0 0.00913642509958703 0.0171154723870379 0 0 0 0.00495135295719555 0.00498919008814236 0.00806581706726891 0.00361768323565589 0.00361171640802764 0.0043950248318903 0 0.00260321757692508 0.00598023532225993 0 0.00485666759752796 0.000751376898165889
"dashall" 0 0 0 0 0 0 0 0 0 0 0 0.202893730251123 0 0 0 0 0 0 0 0 0 0
"dawn" 0.0829875518672199 0.00230813618003462 0.00213807701353403 0 0 0.00182728501991741 0.00570515746234596 0.0174502667397916 0 0.00384437951714593 0.00247567647859778 0 0 0 0 0.00146500827729677 0.0108289566300287 0.00390482636538762 0.0104654118139549 0.00219949411635324 0.00242833379876398 0.000751376898165889
"elegant" 0 0.00692440854010387 0 0.00427469168786201 0 0.00274092752987611 0 0 0 0 0.00495135295719555 0.0174621653084983 0.00806581706726891 0 0 0.00293001655459353 0 0.00130160878846254 0 0.00659848234905972 0 0.000751376898165889
"enjoyed" 0 0.00230813618003462 0 0.00213734584393101 0.0100654252642174 0.00365457003983481 0.0228206298493838 0 0 0 0.00990270591439111 0.0174621653084983 0.00806581706726891 0 0.00240781093868509 0.0043950248318903 0 0.00780965273077524 0.00149505883056498 0.00879797646541296 0.00728500139629193 0.00525963828716122
"indifference" 0 0 0.00213807701353403 0.00854938337572403 0 0.00365457003983481 0 0 0 0 0 0.00665225345085648 0 0 0.00120390546934255 0.00732504138648383 0.00541447831501435 0.00520643515385016 0.0089703529833899 0 0.00364250069814597 0.00601101518532711
"pronounced" 0 0 0.00427615402706806 0.00641203753179302 0.0134205670189566 0.00913642509958703 0.00570515746234596 0 0 0 0 0.00332612672542824 0.00806581706726891 0.0108530497069677 0 0.0087900496637806 0.00541447831501435 0.00390482636538762 0.00598023532225993 0.00219949411635324 0.00364250069814597 0.00150275379633178
"quarters" 0 0 0.00962134656090312 0.00854938337572403 0.00335514175473914 0.00730914007966963 0.0342309447740758 0 0 0 0 0.0083153168135706 0 0.00723536647131177 0 0.0043950248318903 0 0.00130160878846254 0 0.00659848234905972 0.00121416689938199 0.006762392083493
"reduced" 0 0 0.00320711552030104 0 0.00335514175473914 0.00274092752987611 0 0 0 0.00384437951714593 0.00742702943579333 0.0083153168135706 0.00806581706726891 0.00723536647131177 0.00240781093868509 0.0102550579410774 0 0.016920914250013 0.00448517649169495 0.00219949411635324 0.00485666759752796 0.00601101518532711
"slender" 0 0.0253894979803808 0.00320711552030104 0 0 0.00182728501991741 0.0114103149246919 0.00997158099416662 0 0 0.00247567647859778 0.00083153168135706 0 0 0.00120390546934255 0 0.00541447831501435 0.00390482636538762 0 0 0.00242833379876398 0.00150275379633178
"slept" 0.0829875518672199 0.00692440854010387 0.00213807701353403 0.00213734584393101 0 0.00456821254979352 0.00570515746234596 0.00498579049708331 0 0.00768875903429187 0.00247567647859778 0.00166306336271412 0.00806581706726891 0 0 0.0043950248318903 0.00541447831501435 0.00130160878846254 0.00149505883056498 0.00219949411635324 0.00364250069814597 0.00901652277799067
"stock" 0 0 0.0181736546150392 0.00213734584393101 0.0100654252642174 0.00274092752987611 0 0 0 0.00384437951714593 0.00247567647859778 0.00665225345085648 0 0.00361768323565589 0.00240781093868509 0.00146500827729677 0 0.00780965273077524 0 0.00439898823270648 0 0.00525963828716122
"animals" 0 0 0.00106903850676701 0 0.00335514175473914 0.00548185505975222 0 0.00498579049708331 0 0.0269106566200215 0.0123783823929889 0.00332612672542824 0.00806581706726891 0.00723536647131177 0 0.00293001655459353 0 0.00390482636538762 0 0.00219949411635324 0.00242833379876398 0.000751376898165889
"article" 0 0 0.00106903850676701 0.00213734584393101 0 0.00274092752987611 0.00570515746234596 0 0 0 0 0.0174621653084983 0 0 0.00361171640802764 0.00586003310918707 0 0.00130160878846254 0.00299011766112997 0.00219949411635324 0.00121416689938199 0.000751376898165889
"ascended" 0 0 0 0 0 0.00274092752987611 0.00570515746234596 0.00498579049708331 0 0 0 0.0041576584067853 0.00806581706726891 0.00361768323565589 0.00963124375474038 0.00146500827729677 0.016243434945043 0 0.0089703529833899 0 0.0121416689938199 0.00225413069449767
"bestowed" 0 0 0 0.00854938337572403 0.00335514175473914 0.00182728501991741 0.00570515746234596 0 0 0 0 0.00083153168135706 0 0.00723536647131177 0.00601952734671274 0.0131850744956709 0.00541447831501435 0.00390482636538762 0.00149505883056498 0.00439898823270648 0.00849916829567392 0.00150275379633178
"brilliant" 0 0.00230813618003462 0 0.00213734584393101 0 0.000913642509958703 0.0114103149246919 0.00249289524854166 0 0.00768875903429187 0 0.00498919008814236 0.00806581706726891 0.00361768323565589 0.0120390546934255 0 0 0.00390482636538762 0.00149505883056498 0 0.00121416689938199 0.00225413069449767
"charm" 0 0.00230813618003462 0.00534519253383507 0.00641203753179302 0 0.00274092752987611 0 0.00997158099416662 0 0.00384437951714593 0.00742702943579333 0.00166306336271412 0.0322632682690757 0 0.00842733828539783 0.00146500827729677 0 0 0.00149505883056498 0 0 0.00300550759266356
"cheerful" 0 0 0.00641423104060208 0.00213734584393101 0 0.00182728501991741 0.00570515746234596 0 0 0 0 0.0041576584067853 0.00806581706726891 0 0.00601952734671274 0 0 0.00911126151923778 0.00448517649169495 0.00439898823270648 0.00242833379876398 0
"clarendon" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00150275379633178
"fame" 0 0 0 0 0.00335514175473914 0.015531922669298 0 0.00498579049708331 0 0.00384437951714593 0.00247567647859778 0.0166306336271412 0 0.00723536647131177 0.0120390546934255 0 0.00541447831501435 0.0221273494038632 0.00448517649169495 0.0153964588144727 0.00607083449690995 0.00300550759266356
"instrument" 0 0 0.00106903850676701 0.00213734584393101 0.0268411340379131 0.00913642509958703 0 0.00249289524854166 0 0.00384437951714593 0.00247567647859778 0.0041576584067853 0 0.00723536647131177 0.00240781093868509 0 0 0.00520643515385016 0.00299011766112997 0 0.0109275020944379 0.00375688449082945
"onward" 0 0.00230813618003462 0 0 0 0.000913642509958703 0 0.0174502667397916 0 0.00768875903429187 0.00247567647859778 0.0041576584067853 0.00806581706726891 0 0.0204663929788233 0.00146500827729677 0.00541447831501435 0.00130160878846254 0.00299011766112997 0 0.00121416689938199 0.00450826138899533
"rope" 0 0.0115406809001731 0.00213807701353403 0 0.00335514175473914 0 0 0 0 0.00768875903429187 0 0 0 0 0 0.0043950248318903 0 0 0 0.00659848234905972 0 0.00150275379633178
"startled" 0 0 0 0.00854938337572403 0 0.00456821254979352 0.00570515746234596 0.00498579049708331 0.0317762948840165 0 0 0 0.00806581706726891 0.00723536647131177 0.0156507711014531 0.00293001655459353 0.0216579132600574 0.00260321757692508 0.00299011766112997 0 0.00728500139629193 0.006762392083493
"tide" 0 0 0.00427615402706806 0.00854938337572403 0.0268411340379131 0.00822278258962833 0.00570515746234596 0.00249289524854166 0 0 0.00247567647859778 0.00582072176949942 0.00806581706726891 0.00361768323565589 0.00601952734671274 0 0.0108289566300287 0.00260321757692508 0 0 0.00607083449690995 0.00225413069449767
"troil" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"withered" 0 0.00923254472013849 0.00106903850676701 0.00213734584393101 0 0.00274092752987611 0 0.00498579049708331 0 0 0 0 0.00806581706726891 0.00723536647131177 0.00601952734671274 0 0.016243434945043 0.00390482636538762 0.00149505883056498 0 0.00121416689938199 0.00225413069449767
"big" 0 0.00461627236006924 0.00106903850676701 0.00213734584393101 0 0.00456821254979352 0 0 0 0.00384437951714593 0 0.00083153168135706 0.00806581706726891 0.00361768323565589 0.00481562187737019 0.00586003310918707 0 0.00390482636538762 0 0.00219949411635324 0 0.00150275379633178
"cæsar" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"confused" 0 0 0 0.00427469168786201 0.00335514175473914 0 0.0114103149246919 0.00498579049708331 0 0.00384437951714593 0 0.00166306336271412 0 0 0.00240781093868509 0.00586003310918707 0 0 0 0.00219949411635324 0.00971333519505591 0.00375688449082945
"fortunes" 0 0.00230813618003462 0.00320711552030104 0 0.00671028350947828 0.00548185505975222 0 0 0 0.00384437951714593 0.00247567647859778 0.0041576584067853 0 0 0.00240781093868509 0.00146500827729677 0.0216579132600574 0.00130160878846254 0.0089703529833899 0.00219949411635324 0.00121416689938199 0.0105192765743224
"humanity" 0 0.00230813618003462 0.0213807701353403 0.00213734584393101 0 0.00365457003983481 0 0 0 0.00768875903429187 0.00742702943579333 0.00498919008814236 0 0.00723536647131177 0.00481562187737019 0.0117200662183741 0.00541447831501435 0.0104128703077003 0.00299011766112997 0.00879797646541296 0.00364250069814597 0.00375688449082945
"mantle" 0.16597510373444 0.0115406809001731 0 0 0 0.000913642509958703 0 0.00249289524854166 0 0 0 0 0 0 0.00120390546934255 0 0.00541447831501435 0 0.00448517649169495 0 0.00121416689938199 0.00150275379633178
